Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority,statistical_risk,statistical_alert,robust_z_score,statistical_percentile,peer_risk,peer_alert,peer_confidence,peer_ratio,peer_deviation_pct,peer_median,peer_group,peer_count,ml_risk,financial_risk,peer_confidence_multiplier,adjusted_peer_risk,statistical_multiplier,adjusted_statistical_risk,quality_risk,unified_risk_score,unified_risk_level,investigation_priority,risk_signals,unified_explanation,recommended_action,alert_status,risk_rank,ml_component_score,peer_component_score,financial_component_score,statistical_component_score,quality_component_score
468,Maharashtra,Shrikant Eknath Shinde,KALYAN,147000000,Maharashtra,Shrikant Eknath Shinde,KALYAN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Maharashtra_GENERAL,39.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,492,0.0,0.0,0.0,0.0,0.0
466,Arunachal Pradesh,Shri Tapir Gao,ARUNACHAL EAST,147000000,Arunachal Pradesh,Shri Tapir Gao,ARUNACHAL EAST,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,INSUFFICIENT,1.0,0.0,147000000.0,Arunachal Pradesh_GENERAL,2.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,491,0.0,0.0,0.0,0.0,0.0
463,West Bengal,Shri Shantanu Thakur,BANGAON(SC),147000000,West Bengal,Shri Shantanu Thakur,BANGAON(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_SC,10.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,490,0.0,0.0,0.0,0.0,0.0
462,Uttar Pradesh,Shri Satish Kumar Gautam,ALIGARH,147000000,Uttar Pradesh,Shri Satish Kumar Gautam,ALIGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_GENERAL,63.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,489,0.0,0.0,0.0,0.0,0.0
461,Assam,Shri Sarbananda Sonowal (18LS),DIBRUGARH,147000000,Assam,Shri Sarbananda Sonowal (18LS),DIBRUGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Assam_GENERAL,11.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,488,0.0,0.0,0.0,0.0,0.0
459,Rajasthan,Shri PP Chaudhary,PALI,147000000,Rajasthan,Shri PP Chaudhary,PALI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Rajasthan_GENERAL,18.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,487,0.0,0.0,0.0,0.0,0.0
456,Kerala,Shri M K Raghavan,KOZHIKODE,147000000,Kerala,Shri M K Raghavan,KOZHIKODE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Kerala_GENERAL,18.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,486,0.0,0.0,0.0,0.0,0.0
455,Karnataka,Shri LS Tejasvi Surya,BANGALORE SOUTH,147000000,Karnataka,Shri LS Tejasvi Surya,BANGALORE SOUTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Karnataka_GENERAL,21.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,485,0.0,0.0,0.0,0.0,0.0
454,Kerala,Shri Kumbakudi Sudhakaran,KANNUR,147000000,Kerala,Shri Kumbakudi Sudhakaran,KANNUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Kerala_GENERAL,18.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,484,0.0,0.0,0.0,0.0,0.0
452,West Bengal,Shri Jyotirmay Singh Mahato,PURULIA,147000000,West Bengal,Shri Jyotirmay Singh Mahato,PURULIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_GENERAL,30.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,483,0.0,0.0,0.0,0.0,0.0
451,Jammu And Kashmir,Shri Jugal Kishore Sharma,JAMMU,147000000,Jammu And Kashmir,Shri Jugal Kishore Sharma,JAMMU,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Jammu And Kashmir_GENERAL,5.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,482,0.0,0.0,0.0,0.0,0.0
449,Bihar,Shri Janardan Singh Sigriwal,MAHARAJGANJ_BR,147000000,Bihar,Shri Janardan Singh Sigriwal,MAHARAJGANJ_BR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Bihar_GENERAL,34.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,481,0.0,0.0,0.0,0.0,0.0
447,Rajasthan,Shri Hanuman Beniwal,NAGAUR,147000000,Rajasthan,Shri Hanuman Beniwal,NAGAUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Rajasthan_GENERAL,18.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,480,0.0,0.0,0.0,0.0,0.0
539,Bihar,VIVEK THAKUR,NAWADA,147000000,Bihar,VIVEK THAKUR,NAWADA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Bihar_GENERAL,34.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,511,0.0,0.0,0.0,0.0,0.0
476,Uttar Pradesh,Smt Anupriya Patel,MIRZAPUR,147000000,Uttar Pradesh,Smt Anupriya Patel,MIRZAPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_GENERAL,63.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,510,0.0,0.0,0.0,0.0,0.0
538,Karnataka,VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,147000000,Karnataka,VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Karnataka_GENERAL,21.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,509,0.0,0.0,0.0,0.0,0.0
472,Maharashtra,Shyamkumar,RAMTEK(SC),147000000,Maharashtra,Shyamkumar,RAMTEK(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Maharashtra_SC,5.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,508,0.0,0.0,0.0,0.0,0.0
471,Maharashtra,Shrirang Appa Barne,MAVAL,147000000,Maharashtra,Shrirang Appa Barne,MAVAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Maharashtra_GENERAL,39.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,507,0.0,0.0,0.0,0.0,0.0
470,Goa,Shripad Yesso Naik,NORTH GOA,147000000,Goa,Shripad Yesso Naik,NORTH GOA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,INSUFFICIENT,1.0,0.0,147000000.0,Goa_GENERAL,2.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,506,0.0,0.0,0.0,0.0,0.0
469,Maharashtra,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,147000000,Maharashtra,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Maharashtra_GENERAL,39.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,505,0.0,0.0,0.0,0.0,0.0
52,Maharashtra,Arvind Ganpat Sawant,MUMBAI SOUTH,147000000,Maharashtra,Arvind Ganpat Sawant,MUMBAI SOUTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Maharashtra_GENERAL,39.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,504,0.0,0.0,0.0,0.0,0.0
50,West Bengal,ARUP CHAKRABORTY,BANKURA,147000000,West Bengal,ARUP CHAKRABORTY,BANKURA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_GENERAL,30.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,503,0.0,0.0,0.0,0.0,0.0
49,Telangana,ARUNA. D. K,MAHABUBNAGAR,147000000,Telangana,ARUNA. D. K,MAHABUBNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Telangana_GENERAL,14.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,502,0.0,0.0,0.0,0.0,0.0
48,Tamil Nadu,ARUN NEHRU,PERAMBALUR,147000000,Tamil Nadu,ARUN NEHRU,PERAMBALUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,0.9989,-0.1129,147166157.555,Tamil Nadu_GENERAL,32.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,501,0.0,0.0,0.0,0.0,0.0
47,Uttar Pradesh,ARUN GOVIL,MEERUT,147000000,Uttar Pradesh,ARUN GOVIL,MEERUT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_GENERAL,63.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,500,0.0,0.0,0.0,0.0,0.0
45,Andhra Pradesh,Appalanaidu Kalisetti,VIZIANAGARAM,147000000,Andhra Pradesh,Appalanaidu Kalisetti,VIZIANAGARAM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,0.9195,-8.0469,159864032.49,Andhra Pradesh_GENERAL,21.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,499,0.0,0.0,0.0,0.0,0.0
43,Uttar Pradesh,Anurag Sharma,JHANSI,147000000,Uttar Pradesh,Anurag Sharma,JHANSI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_GENERAL,63.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,498,0.0,0.0,0.0,0.0,0.0
42,Maharashtra,ANUP SANJAY DHOTRE,AKOLA,147000000,Maharashtra,ANUP SANJAY DHOTRE,AKOLA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Maharashtra_GENERAL,39.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,497,0.0,0.0,0.0,0.0,0.0
41,Kerala,Anto Antony,PATHANAMTHITTA,147000000,Kerala,Anto Antony,PATHANAMTHITTA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Kerala_GENERAL,18.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,496,0.0,0.0,0.0,0.0,0.0
21,Bihar,Alok Kumar Suman,GOPALGANJ (SC),147000000,Bihar,Alok Kumar Suman,GOPALGANJ (SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Bihar_SC,6.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,528,0.0,0.0,0.0,0.0,0.0
500,Maharashtra,Sunil Dattatray Tatkare,RAIGAD,147000000,Maharashtra,Sunil Dattatray Tatkare,RAIGAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Maharashtra_GENERAL,39.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,542,0.0,0.0,0.0,0.0,0.0
499,Karnataka,SUNIL BOSE,CHAMARAJANAGAR(SC),147000000,Karnataka,SUNIL BOSE,CHAMARAJANAGAR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Karnataka_SC,5.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,541,0.0,0.0,0.0,0.0,0.0
498,Punjab,SUKHJINDER SINGH RANDHAWA,GURDASPUR,147000000,Punjab,SUKHJINDER SINGH RANDHAWA,GURDASPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Punjab_GENERAL,8.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,540,0.0,0.0,0.0,0.0,0.0
495,West Bengal,Sudip Bandyopadhyay,KOLKATA UTTAR,147000000,West Bengal,Sudip Bandyopadhyay,KOLKATA UTTAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_GENERAL,30.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,539,0.0,0.0,0.0,0.0,0.0
